CAN,North America,Canada,4/11/2020,24084,1307,986,119,12410,312421,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/12/2020,25303,1219,1095,109,12065,324486,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/13/2020,26937,1634,1225,130,11429,335915,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/14/2020,28563,1626,1361,136,11169,347084,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/15/2020,30223,1660,1515,154,12607,359691,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/16/2020,31911,1688,1651,136,12531,372222,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/17/2020,33945,2034,1798,147,13897,386119,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/18/2020,35355,1410,1937,139,13643,399762,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/19/2020,37043,1688,2107,170,15916,415678,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/20/2020,38712,1669,2251,144,23005,438683,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/21/2020,40354,1642,2412,161,21372,460055,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/22/2020,42168,1814,2576,164,21125,481180,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/23/2020,44121,1953,2757,181,24192,505372,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/24/2020,45976,1855,2931,174,24979,530351,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/25/2020,47553,1577,3112,181,28763,559114,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/26/2020,48866,1313,3249,137,26967,586081,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/27/2020,50507,1641,3428,179,27518,613599,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/28/2020,52178,1671,3635,207,26977,640576,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/29/2020,53811,1633,3843,208,23754,664330,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,4/30/2020,55508,1697,4056,213,27778,692108,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/1/2020,57277,1769,4237,181,30676,722784,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/2/2020,58821,1544,4413,176,34244,757028,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/3/2020,60162,1341,4559,146,32322,789350,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/4/2020,61569,1407,4765,206,34119,823469,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/5/2020,62942,1373,4937,172,28573,852042,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/6/2020,64515,1573,5109,172,22013,874055,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/7/2020,65879,1364,5257,148,27953,902008,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/8/2020,67257,1378,5415,158,31518,933526,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/9/2020,68441,1184,5577,162,33547,967073,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/10/2020,69505,1064,5705,128,36299,1003372,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/11/2020,70615,1110,5837,132,34030,1037402,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/12/2020,71832,1217,5980,143,27720,1065122,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/13/2020,73027,1195,6092,112,24113,1089235,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/14/2020,74144,1117,6214,122,31373,1120608,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/15/2020,75355,1211,6338,124,35209,1155817,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/16/2020,76539,1184,6453,115,37572,1193389,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/17/2020,77671,1132,6543,90,37854,1231243,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/18/2020,78704,1033,6638,95,35079,1266322,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/19/2020,79812,1108,6715,77,23938,1290260,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/20/2020,81065,1253,6833,118,18688,1308948,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/21/2020,82242,1177,6933,100,21531,1330479,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/22/2020,83357,1115,7036,103,28043,1358522,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/23/2020,84303,946,7129,93,31011,1389533,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/24/2020,85352,1049,7218,89,31265,1420798,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/25/2020,86299,947,7312,94,31498,1452296,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
